hh,mm,ss,sss,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,mains_hz,mains_category,step_count
0,0,0,540,-0.9696951200903348,0.027100436414685507,0.06537064729758599,1.7771428571428571,2.1485714285714286,-1.3828571428571428,25,18,3636,3040,141,0,27,19,3576,3135,0,no mains / natural or DC,0
0,0,0,550,-0.9695120090334788,0.028260139774773402,0.061647389141514325,1.7714285714285714,1.1657142857142857,-1.3257142857142856,25,18,3636,3040,141,0,27,19,3576,3135,0,no mains / natural or DC,0
0,0,0,560,-0.9695120090334788,0.028260139774773402,0.061647389141514325,1.7714285714285714,0.02857142857142857,-1.262857142857143,25,18,3636,3040,141,0,27,19,3576,3135,0,no mains / natural or DC,0
0,0,0,570,-0.9727469710379345,0.02880947294534135,0.06335642567217017,1.7085714285714286,0.02857142857142857,-1.262857142857143,25,18,3636,3040,141,0,27,19,3576,3135,0,no mains / natural or DC,0
0,0,0,580,-0.9762871181371502,0.02557451094088565,0.0694601275673696,1.6857142857142857,-0.49142857142857144,-1.28,25,18,3636,3040,141,0,27,19,3576,3135,0,no mains / natural or DC,0
0,0,0,590,-0.9762871181371502,0.02557451094088565,0.0694601275673696,1.6857142857142857,-0.49142857142857144,-1.28,25,18,3718,3174,140,0,26,19,3842,3359,0,no mains / natural or DC,0
0,0,0,600,-0.9739066743980224,0.02813806573686941,0.05835139011810663,1.6285714285714286,0.41714285714285715,-1.3314285714285714,25,18,3718,3174,140,0,26,19,3842,3359,0,no mains / natural or DC,0
0,0,0,610,-0.9739066743980224,0.02813806573686941,0.05835139011810663,1.6285714285714286,0.41714285714285715,-1.3314285714285714,25,18,3718,3174,140,0,26,19,3842,3359,0,no mains / natural or DC,0
0,0,0,620,-0.9729911191137425,0.0271614734336375,0.05835139011810663,1.5942857142857143,0.13142857142857142,-1.3085714285714285,25,18,3718,3174,140,0,26,19,3842,3359,0,no mains / natural or DC,0
0,0,0,630,-0.9729911191137425,0.0271614734336375,0.05835139011810663,1.5942857142857143,0.13142857142857142,-1.3085714285714285,25,18,3718,3174,140,0,26,19,3842,3359,0,no mains / natural or DC,0
0,0,0,640,-0.9751274147770623,0.028992584002197334,0.058412427137058624,1.6285714285714286,-0.17714285714285713,-1.2685714285714285,25,18,3718,3174,140,0,26,19,3842,3359,0,no mains / natural or DC,0
0,0,0,650,-0.9751274147770623,0.028992584002197334,0.058412427137058624,1.6285714285714286,-0.17714285714285713,-1.2685714285714285,25,18,3718,3174,140,0,26,19,3842,3359,0,no mains / natural or DC,0
0,0,0,660,-0.9718314157536546,0.029236732078005312,0.0554216132084109,1.6514285714285715,-0.5371428571428571,-1.28,25,18,3718,3174,140,0,26,19,3842,3359,0,no mains / natural or DC,0
0,0,0,670,-0.9718314157536546,0.029236732078005312,0.0554216132084109,1.6514285714285715,-0.5371428571428571,-1.28,25,18,3718,3174,140,0,26,19,3842,3359,0,no mains / natural or DC,0
0,0,0,680,-0.9753105258339183,0.029053621021149327,0.05725272377697073,1.4628571428571429,-1.4342857142857144,-1.3485714285714285,25,18,3718,3174,140,0,26,19,3842,3359,0,no mains / natural or DC,0
0,0,0,690,-0.9753105258339183,0.029053621021149327,0.0619525742362743,1.52,-1.3771428571428572,-1.3257142857142856,26,18,3500,3120,141,0,27,19,3588,3363,0,no mains / natural or DC,0
0,0,0,700,-0.9767143772698141,0.02850428785058138,0.06836146122623371,1.5714285714285714,0.38285714285714284,-1.3428571428571427,26,18,3500,3120,141,0,27,19,3588,3363,0,no mains / natural or DC,0
0,0,0,710,-0.9748832667012544,0.02880947294534135,0.06360057374797815,1.6285714285714286,0.7142857142857143,-1.3371428571428572,26,18,3500,3120,141,0,27,19,3588,3363,0,no mains / natural or DC,0
0,0,0,720,-0.9748832667012544,0.02880947294534135,0.06360057374797815,1.6285714285714286,0.7142857142857143,-1.3371428571428572,26,18,3500,3120,141,0,27,19,3588,3363,0,no mains / natural or DC,0
0,0,0,730,-0.9706717123935666,0.029541917172765282,0.0630512405774102,1.5771428571428572,0.4742857142857143,-1.3885714285714286,26,18,3500,3120,141,0,27,19,3588,3363,0,no mains / natural or DC,0
0,0,0,740,-0.9706717123935666,0.029541917172765282,0.0630512405774102,1.5771428571428572,0.4742857142857143,-1.3885714285714286,26,18,3500,3120,141,0,27,19,3588,3363,0,no mains / natural or DC,0
0,0,0,750,-0.9722586748863186,0.028992584002197334,0.06097598193304239,1.64,0.13142857142857142,-1.3257142857142856,26,18,3500,3120,141,0,27,19,3588,3363,0,no mains / natural or DC,0
0,0,0,760,-0.9722586748863186,0.028992584002197334,0.06097598193304239,1.64,0.13142857142857142,-1.3257142857142856,26,18,3500,3120,141,0,27,19,3588,3363,0,no mains / natural or DC,0
0,0,0,770,-0.9746391186254464,0.028321176793725394,0.05987731559190649,1.5657142857142856,-0.42857142857142855,-1.3828571428571428,26,18,3500,3120,141,0,27,19,3588,3363,0,no mains / natural or DC,0
0,0,0,780,-0.9746391186254464,0.028321176793725394,0.05987731559190649,1.5657142857142856,-0.42857142857142855,-1.3828571428571428,26,18,3500,3120,141,0,27,19,3588,3363,0,no mains / natural or DC,0
0,0,0,790,-0.9713431196020387,0.026245918149357585,0.06250190740684225,1.6057142857142856,-0.6228571428571429,-1.3942857142857144,26,18,3738,3195,142,0,27,20,3731,3342,0,no mains / natural or DC,0
0,0,0,800,-0.9733573412274544,0.029419843134861293,0.06457716605121006,1.4857142857142858,-1.2057142857142857,-1.3142857142857143,26,18,3738,3195,142,0,27,20,3731,3342,0,no mains / natural or DC,0
0,0,0,810,-0.9733573412274544,0.029419843134861293,0.06457716605121006,1.4857142857142858,-1.2057142857142857,-1.3142857142857143,26,18,3738,3195,142,0,27,20,3731,3342,0,no mains / natural or DC,0
0,0,0,820,-0.9733573412274544,0.029419843134861293,0.06457716605121006,1.4857142857142858,-1.2057142857142857,-1.3142857142857143,26,18,3738,3195,142,0,27,20,3731,3342,0,no mains / natural or DC,0
0,0,0,830,-0.9819025238807336,0.027649769585253454,0.06976531266212958,1.3828571428571428,-1.24,-1.2914285714285714,26,18,3738,3195,142,0,27,20,3731,3342,0,no mains / natural or DC,0
0,0,0,840,-0.9819025238807336,0.027649769585253454,0.06976531266212958,1.3828571428571428,-1.24,-1.2914285714285714,26,18,3738,3195,142,0,27,20,3731,3342,0,no mains / natural or DC,0
0,0,0,850,-0.9811700796533097,0.02594073305459761,0.06994842371898556,1.4857142857142858,0.21142857142857144,-1.2685714285714285,26,18,3738,3195,142,0,27,20,3731,3342,0,no mains / natural or DC,0
0,0,0,860,-0.9811700796533097,0.02594073305459761,0.06994842371898556,1.4857142857142858,0.21142857142857144,-1.2685714285714285,26,18,3738,3195,142,0,27,20,3731,3342,0,no mains / natural or DC,0
0,0,0,870,-0.9761040070802942,0.029053621021149327,0.06457716605121006,1.7028571428571428,1.84,-1.2285714285714286,26,18,3738,3195,142,0,27,20,3731,3342,0,no mains / natural or DC,0
0,0,0,880,-0.9761040070802942,0.029053621021149327,0.06457716605121006,1.7028571428571428,1.84,-1.2285714285714286,26,18,3738,3195,142,0,27,20,3731,3342,0,no mains / natural or DC,0
0,0,0,890,-0.9642017883846553,0.03180028687398907,0.05554368724631489,1.6114285714285714,1.8857142857142857,-1.2514285714285713,26,18,4037,3321,141,0,26,19,4131,3186,0,no mains / natural or DC,0
0,0,0,900,-0.9753715628528703,0.028443250831629383,0.061342204046754355,1.4285714285714286,-0.9485714285714286,-1.1542857142857144,26,18,4037,3321,141,0,26,19,4131,3186,0,no mains / natural or DC,0
0,0,0,910,-0.9753715628528703,0.028443250831629383,0.061342204046754355,1.4285714285714286,-0.9485714285714286,-1.1542857142857144,26,18,4037,3321,141,0,26,19,4131,3186,0,no mains / natural or DC,0
0,0,0,920,-0.9729300820947905,0.027649769585253454,0.06207464827417829,1.4514285714285715,-1.3371428571428572,-1.1942857142857144,26,18,4037,3321,141,0,26,19,4131,3186,0,no mains / natural or DC,0
0,0,0,930,-0.9729300820947905,0.027649769585253454,0.06207464827417829,1.4514285714285715,-1.3371428571428572,-1.1942857142857144,26,18,4037,3321,141,0,26,19,4131,3186,0,no mains / natural or DC,0
0,0,0,940,-0.9750663777581103,0.028260139774773402,0.06610309152500991,1.44,-1.7314285714285713,-1.1828571428571428,26,18,4037,3321,141,0,26,19,4131,3186,0,no mains / natural or DC,0
0,0,0,950,-0.9750663777581103,0.028260139774773402,0.06610309152500991,1.44,-1.7314285714285713,-1.1828571428571428,26,18,4037,3321,141,0,26,19,4131,3186,0,no mains / natural or DC,0
0,0,0,960,-0.9796441541795099,0.028321176793725394,0.07220679342020936,1.2742857142857142,-1.7085714285714286,-1.217142857142857,26,18,4037,3321,141,0,26,19,4131,3186,0,no mains / natural or DC,0
0,0,0,970,-0.9796441541795099,0.028321176793725394,0.07220679342020936,1.2742857142857142,-1.7085714285714286,-1.217142857142857,26,18,4037,3321,141,0,26,19,4131,3186,0,no mains / natural or DC,0
0,0,0,980,-0.977690969573046,0.031250953703421125,0.0707419049653615,1.3942857142857144,-0.5485714285714286,-1.1942857142857144,26,18,4037,3321,141,0,26,19,4131,3186,0,no mains / natural or DC,0
0,0,0,990,-0.977690969573046,0.031250953703421125,0.0707419049653615,1.3942857142857144,-0.5485714285714286,-1.1942857142857144,25,18,4180,2190,140,0,28,19,3879,2341,0,no mains / natural or DC,0
0,0,1,0,-0.9717703787347026,0.027039399395733514,0.06024353770561846,1.3542857142857143,0.7714285714285715,-1.302857142857143,25,18,4180,2190,140,0,28,19,3879,2341,0,no mains / natural or DC,0
0,0,1,10,-0.9703665272988067,0.026795251319925537,0.05999938962981048,1.3085714285714285,0.22285714285714286,-1.2914285714285714,25,18,4180,2190,140,0,28,19,3879,2341,0,no mains / natural or DC,0
