hh,mm,ss,sss,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,mains_hz,mains_category,step_count
0,0,0,0,-0.9633472701193274,-0.16351817377239294,-0.0413220618305002,0.18285714285714286,-5.194285714285714,-0.46285714285714286,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,10,-0.9682302316354869,-0.16187017426068911,-0.0380260628070925,0.09142857142857143,-5.137142857142857,0.011428571428571429,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,20,-0.9682302316354869,-0.16187017426068911,-0.0380260628070925,0.09142857142857143,-5.137142857142857,0.011428571428571429,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,30,-0.9713431196020387,-0.15900143436994538,-0.03619495223853267,0.017142857142857144,-4.885714285714286,0.48,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,40,-0.9713431196020387,-0.15900143436994538,-0.03619495223853267,0.017142857142857144,-4.885714285714286,0.48,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,50,-0.9745170445875423,-0.15259254737998595,-0.03601184118167669,-0.06857142857142857,-4.222857142857142,0.9714285714285714,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,60,-0.9745170445875423,-0.15259254737998595,-0.03601184118167669,-0.05714285714285714,-3.3771428571428572,1.5257142857142858,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,70,-0.9757988219855342,-0.14600054933317058,-0.03363139744254891,-0.05714285714285714,-3.3771428571428572,1.5257142857142858,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,80,-0.9760429700613422,-0.14709921567430648,-0.0314951017792291,-0.09714285714285714,-2.834285714285714,1.9542857142857142,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,90,-0.9760429700613422,-0.14709921567430648,-0.0314951017792291,-0.09714285714285714,-2.834285714285714,1.9542857142857142,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,100,-0.9741508224738303,-0.14435254982146672,-0.03228858302560503,-0.13714285714285715,-2.7542857142857144,2.085714285714286,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,110,-0.9741508224738303,-0.14435254982146672,-0.03228858302560503,-0.13714285714285715,-2.7542857142857144,2.085714285714286,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,120,-0.9755546739097263,-0.14081240272225104,-0.035157322916348765,0.06285714285714286,-2.954285714285714,1.937142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,130,-0.9755546739097263,-0.14081240272225104,-0.035157322916348765,0.06285714285714286,-2.954285714285714,1.937142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,140,-0.97750785851619,-0.13660084841456344,-0.037659840693380534,0.7085714285714285,-2.994285714285714,1.5942857142857143,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,150,-0.97750785851619,-0.13660084841456344,-0.037659840693380534,0.7085714285714285,-2.994285714285714,1.5942857142857143,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,160,-0.9747611926633504,-0.1348307748649556,-0.03668324839014862,1.68,-2.702857142857143,1.3828571428571428,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,170,-0.9747611926633504,-0.1348307748649556,-0.03668324839014862,1.68,-2.702857142857143,1.3828571428571428,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,180,-0.9704886013367107,-0.13623462630085148,-0.034791100802636796,2.657142857142857,-2.434285714285714,1.4742857142857142,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,190,-0.9704886013367107,-0.13623462630085148,-0.034791100802636796,2.657142857142857,-2.434285714285714,1.4742857142857142,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,200,-0.9683523056733909,-0.14123966185491502,-0.030518509475997192,3.2914285714285714,-2.3714285714285714,1.937142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,210,-0.967619861445967,-0.14654988250373852,-0.026245918149357585,3.5142857142857142,-2.5142857142857142,2.4914285714285715,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,220,-0.967619861445967,-0.14654988250373852,-0.026245918149357585,3.5142857142857142,-2.5142857142857142,2.4914285714285715,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,230,-0.9632251960814234,-0.15240943632312998,-0.022766808069093904,3.337142857142857,-2.76,2.7714285714285714,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,240,-0.9632251960814234,-0.15240943632312998,-0.022766808069093904,3.337142857142857,-2.76,2.7714285714285714,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,250,-0.9711600085451827,-0.15802484206671347,-0.016663106173894465,2.8514285714285714,-3.0514285714285716,2.537142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,260,-0.9711600085451827,-0.15802484206671347,-0.016663106173894465,2.8514285714285714,-3.0514285714285716,2.537142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,270,-0.9748832667012544,-0.16321298867763298,-0.008850367748039186,2.1714285714285713,-3.1714285714285713,1.737142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,280,-0.9748832667012544,-0.16321298867763298,-0.008850367748039186,2.1714285714285713,-3.1714285714285713,1.737142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,290,-0.9770195623645741,-0.1662038026062807,-0.00347911008026368,1.4228571428571428,-2.994285714285714,0.7028571428571428,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,300,-0.9770195623645741,-0.1662038026062807,-0.00347911008026368,1.4228571428571428,-2.994285714285714,0.7028571428571428,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,310,-0.9751274147770623,-0.16791283913693655,0.0007324442274239326,0.6057142857142858,-2.4685714285714284,-0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,320,-0.9751274147770623,-0.16791283913693655,0.0007324442274239326,0.6057142857142858,-2.4685714285714284,-0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,330,-0.9707327494125186,-0.1707205420087283,0.00347911008026368,-0.2,-1.9142857142857144,-1.1714285714285715,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,340,-0.9707327494125186,-0.1707205420087283,0.00347911008026368,-0.9885714285714285,-1.4285714285714286,-1.9257142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
