hh,mm,ss,sss,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,mains_hz,mains_category,step_count
0,0,0,0,-0.9909970397045809,-0.023743400372325814,-0.12671285134434035,1.1485714285714286,0.5657142857142857,-2.1314285714285712,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,10,-0.9948423718985565,-0.009826960051271096,-0.12988677632984405,2.857142857142857,0.022857142857142857,-0.45714285714285713,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,20,-0.9948423718985565,-0.009826960051271096,-0.12988677632984405,2.857142857142857,0.022857142857142857,-0.45714285714285713,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,30,-0.978606524857326,-0.0018311105685598315,-0.12683492538224433,4.428571428571429,-0.7314285714285714,2.0342857142857143,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,40,-0.978606524857326,-0.0018311105685598315,-0.12683492538224433,4.428571428571429,-0.7314285714285714,2.0342857142857143,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,50,-0.9508346812341685,-0.004760887478255562,-0.12079226050599688,5.417142857142857,-2.0342857142857143,4.64,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,60,-0.9508346812341685,-0.004760887478255562,-0.12079226050599688,5.417142857142857,-2.0342857142857143,4.64,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,70,-0.9612720114749596,0.0014648884548478652,-0.11358989226966155,5.7942857142857145,-3.4971428571428573,6.56,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,80,-0.9612720114749596,0.0014648884548478652,-0.11358989226966155,5.7942857142857145,-3.4971428571428573,6.56,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,0
0,0,0,90,-0.9725028229621265,0.008545182653279214,-0.10681478316599018,5.7371428571428575,-3.902857142857143,7.44,46,42,3522,3428,218,1336,48,45,3533,3413,0,no mains / natural or DC,0
0,0,0,100,-0.9422284615619373,0.1673024689474166,-0.09033478804895169,3.4971428571428573,2.2114285714285713,7.32,46,42,3522,3428,218,1336,48,45,3533,3413,0,no mains / natural or DC,0
0,0,0,110,-0.9422284615619373,0.1673024689474166,-0.09033478804895169,2.0342857142857143,4.314285714285714,8.137142857142857,46,42,3522,3428,218,1336,48,45,3533,3413,0,no mains / natural or DC,0
0,0,0,120,-0.9220862453077792,0.18085268715475936,-0.10614337595751823,2.28,4.314285714285714,8.137142857142857,46,42,3522,3428,218,1336,48,45,3533,3413,0,no mains / natural or DC,0
0,0,0,130,-0.8999908444471572,0.1979430524613178,-0.12298959318826869,1.9257142857142857,5.611428571428571,9.708571428571428,46,42,3522,3428,218,1336,48,45,3533,3413,0,no mains / natural or DC,0
0,0,0,140,-0.8999908444471572,0.1979430524613178,-0.12298959318826869,1.9257142857142857,5.611428571428571,9.708571428571428,46,42,3522,3428,218,1336,48,45,3533,3413,0,no mains / natural or DC,0
0,0,0,150,-0.8948026978362377,0.21466719565416426,-0.1392254402294992,2.4057142857142857,5.714285714285714,11.388571428571428,46,42,3522,3428,218,1336,48,45,3533,3413,0,no mains / natural or DC,0
0,0,0,160,-0.8948026978362377,0.21466719565416426,-0.1392254402294992,2.4057142857142857,5.714285714285714,11.388571428571428,46,42,3522,3428,218,1336,48,45,3533,3413,0,no mains / natural or DC,0
0,0,0,170,-0.8844874416333506,0.2339548936429945,-0.15204321420941802,3.6742857142857144,5.228571428571429,12.72,46,42,3522,3428,218,1336,48,45,3533,3413,0,no mains / natural or DC,0
0,0,0,180,-0.8844874416333506,0.2339548936429945,-0.15204321420941802,3.6742857142857144,5.228571428571429,12.72,46,42,3522,3428,218,1336,48,45,3533,3413,0,no mains / natural or DC,0
0,0,0,190,-0.8899197363200781,0.2576982940153203,-0.16992706076235237,5.6971428571428575,4.171428571428572,13.737142857142857,48,45,3571,3329,231,0,51,47,3549,3182,0,no mains / natural or DC,0
0,0,0,200,-1.1919919431134984,-0.2779625843073824,0.3812372203741569,18.074285714285715,-7.525714285714286,-32.925714285714285,48,45,3571,3329,231,0,51,47,3549,3182,0,no mains / natural or DC,0
0,0,0,210,-1.1642811365092929,-0.2653279213843196,0.3497421185949278,17.49142857142857,-4.411428571428571,-16.53142857142857,48,45,3571,3329,231,0,51,47,3549,3182,0,no mains / natural or DC,0
0,0,0,220,-1.1642811365092929,-0.2653279213843196,0.3497421185949278,17.49142857142857,-4.411428571428571,-16.53142857142857,48,45,3571,3329,231,0,51,47,3549,3182,0,no mains / natural or DC,0
0,0,0,230,-1.1146580401013215,-0.23737296670430616,0.30494094668416394,17.697142857142858,-3.9485714285714284,-6.154285714285714,48,45,3571,3329,231,0,51,47,3549,3182,0,no mains / natural or DC,0
