hh,mm,ss,sss,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,mains_hz,mains_category,step_count
0,0,0,600,-1.0238349559007538,-0.20368053224280527,0.2562944425794244,15.04,-18.451428571428572,-25.462857142857143,18,13,2652,4366,81,0,19,16,2626,4178,0,no mains / natural or DC,0
0,0,0,610,-1.357951597643971,-0.2218085268715476,0.2738120670186468,14.297142857142857,-26.725714285714286,-35.52571428571429,18,13,2652,4366,81,0,19,16,2626,4178,0,no mains / natural or DC,0
0,0,0,620,-1.357951597643971,-0.2218085268715476,0.2738120670186468,14.297142857142857,-26.725714285714286,-35.52571428571429,18,13,2652,4366,81,0,19,16,2626,4178,0,no mains / natural or DC,0
0,0,0,630,-1.3924375133518478,-0.2506179998168889,0.33747367778557696,12.794285714285714,-26.36,-40.36,18,13,2652,4366,81,0,19,16,2626,4178,0,no mains / natural or DC,0
0,0,0,640,-1.3924375133518478,-0.2506179998168889,0.33747367778557696,12.794285714285714,-26.36,-40.36,18,13,2652,4366,81,0,19,16,2626,4178,0,no mains / natural or DC,0
0,0,0,650,-1.3111362041077914,-0.2597735526596881,0.32135990478225046,11.651428571428571,-18.44,-38.70857142857143,18,13,2652,4366,81,0,19,16,2626,4178,0,no mains / natural or DC,0
0,0,0,660,-1.3111362041077914,-0.2597735526596881,0.32135990478225046,11.651428571428571,-18.44,-38.70857142857143,18,13,2652,4366,81,0,19,16,2626,4178,0,no mains / natural or DC,0
0,0,0,670,-1.2613299966429639,-0.2434156315805536,0.33106479079561757,10.388571428571428,-14.508571428571429,-30.994285714285713,18,13,2652,4366,81,0,19,16,2626,4178,0,no mains / natural or DC,0
0,0,0,680,-1.2613299966429639,-0.25244911038544876,0.3294778283028657,8.365714285714287,-8.525714285714285,-19.297142857142855,18,13,2652,4366,81,0,19,16,2626,4178,0,no mains / natural or DC,0
0,0,0,690,-1.1719107638782922,-0.25244911038544876,0.3294778283028657,8.365714285714287,-8.525714285714285,-19.297142857142855,7,5,3845,2867,20,0,6,5,3515,2985,0,no mains / natural or DC,0
