hh,mm,ss,sss,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,mains_hz,mains_category,step_count
0,0,0,230,-0.9753715628528703,-0.0005493331705679495,-0.09869685964537492,0.28,-1.6742857142857144,-1.68,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,240,-0.9748222296823024,0.002380443739127781,-0.10174871059297463,0.25142857142857145,-1.28,-1.7028571428571428,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,250,-0.9748222296823024,0.002380443739127781,-0.10174871059297463,0.25142857142857145,-1.28,-1.7028571428571428,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,260,-0.9784844508194219,0.00695822016052736,-0.10681478316599018,0.2857142857142857,-1.1028571428571428,-1.5485714285714285,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,270,-0.9784844508194219,0.00695822016052736,-0.10681478316599018,0.49142857142857144,-0.96,-1.3371428571428572,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,280,-0.9773857844782861,0.012207403790398877,-0.11200292977690969,0.49142857142857144,-0.96,-1.3371428571428572,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,290,-0.9759819330423902,0.017761772515030368,-0.11798455763420515,0.84,-0.7828571428571428,-1.1028571428571428,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,300,-0.9759819330423902,0.017761772515030368,-0.11798455763420515,0.84,-0.7828571428571428,-1.1028571428571428,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,310,-0.9710379345072787,0.022461622974333934,-0.12201300088503678,1.3142857142857143,-0.6628571428571428,-1.0114285714285713,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,320,-0.9710379345072787,0.022461622974333934,-0.12201300088503678,1.3142857142857143,-0.6628571428571428,-1.0114285714285713,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,330,-0.9693899349955748,0.028382213812677387,-0.12756736960966827,1.8,-0.7485714285714286,-0.9657142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,340,-0.9693899349955748,0.028382213812677387,-0.12756736960966827,1.8,-0.7485714285714286,-0.9657142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,350,-0.9709768974883267,0.03619495223853267,-0.13385418256172368,2.4171428571428573,-0.8228571428571428,-1.0514285714285714,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,360,-0.9709768974883267,0.03619495223853267,-0.13385418256172368,2.4171428571428573,-0.8228571428571428,-1.0514285714285714,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,370,-0.9739677114169744,0.04510635700552385,-0.14154484694967498,3.16,-0.8342857142857143,-1.3371428571428572,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,380,-0.9739677114169744,0.04510635700552385,-0.14154484694967498,3.16,-0.8342857142857143,-1.3371428571428572,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,390,-0.9732352671895504,0.055909909360026856,-0.14996795556505021,4.102857142857143,-0.96,-1.782857142857143,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,400,-0.9732352671895504,0.055909909360026856,-0.14996795556505021,4.102857142857143,-0.96,-2.474285714285714,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,410,-0.9690847499008148,0.06970427564317759,-0.15894039735099338,5.44,-1.3314285714285714,-2.474285714285714,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,420,-0.9588305307168797,0.0815454573198645,-0.16589861751152074,7.348571428571429,-1.84,-3.28,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,430,-0.9588305307168797,0.0815454573198645,-0.16589861751152074,7.348571428571429,-1.84,-3.28,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,440,-0.9493087557603687,0.0880153813287759,-0.1717581713309122,9.805714285714286,-2.822857142857143,-3.9771428571428573,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,450,-0.9493087557603687,0.0880153813287759,-0.1717581713309122,9.805714285714286,-2.822857142857143,-3.9771428571428573,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,460,-0.9422284615619373,0.09765923032319102,-0.17542039246803187,12.731428571428571,-3.954285714285714,-4.588571428571429,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,470,-0.9422284615619373,0.09765923032319102,-0.17542039246803187,12.731428571428571,-3.954285714285714,-4.588571428571429,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,480,-0.9375896481215857,0.09582811975463118,-0.17572557756279183,15.937142857142858,-5.005714285714285,-5.005714285714285,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,490,-0.9375896481215857,0.09582811975463118,-0.17572557756279183,15.937142857142858,-5.005714285714285,-5.005714285714285,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,500,-0.9468062379833369,0.0912503433332316,-0.1759086886196478,18.777142857142856,-5.9714285714285715,-4.805714285714286,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,510,-0.9468062379833369,0.0912503433332316,-0.1759086886196478,18.777142857142856,-5.9714285714285715,-4.805714285714286,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,520,-0.9410077211828974,0.07196264534440137,-0.1706595049897763,20.954285714285714,-6.388571428571429,-3.8971428571428572,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,530,-0.9410077211828974,0.07196264534440137,-0.1706595049897763,20.954285714285714,-6.388571428571429,-3.8971428571428572,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,540,-0.9533982360301523,0.05291909543137913,-0.1675466170232246,22.0,-6.702857142857143,-2.5485714285714285,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,550,-0.9533982360301523,0.05291909543137913,-0.1586352122562334,21.965714285714284,-6.817142857142857,-1.4285714285714286,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,560,-0.9543748283333842,0.031006805627613147,-0.1586352122562334,21.965714285714284,-6.817142857142857,-1.4285714285714286,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,570,-0.9514450514236885,0.01879940183721427,-0.15192114017151404,20.92,-7.285714285714286,-0.9828571428571429,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,580,-0.9514450514236885,0.01879940183721427,-0.15192114017151404,20.92,-7.285714285714286,-0.9828571428571429,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,590,-0.9618213446455275,0.015564439832758568,-0.14740440076906644,19.257142857142856,-7.994285714285715,-0.9942857142857143,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,600,-0.9618213446455275,0.015564439832758568,-0.14740440076906644,19.257142857142856,-7.994285714285715,-0.9942857142857143,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,610,-0.9591967528305918,0.00891140476699118,-0.1393475142674032,17.154285714285713,-8.28,-1.2971428571428572,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,620,-0.9591967528305918,0.00891140476699118,-0.1393475142674032,17.154285714285713,-8.28,-1.2971428571428572,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,630,-0.9525437177648244,0.010925626392406995,-0.12970366527298807,14.777142857142858,-8.817142857142857,-1.96,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,640,-0.9525437177648244,0.010925626392406995,-0.12970366527298807,14.777142857142858,-8.817142857142857,-1.96,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,650,-0.9501022370067446,0.014282662434766686,-0.11676381725516526,12.348571428571429,-9.537142857142857,-2.7942857142857145,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,660,-0.9501022370067446,0.014282662434766686,-0.11676381725516526,12.348571428571429,-9.537142857142857,-2.7942857142857145,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,670,-0.9330118717001862,0.02435377056184576,-0.10284737693411054,10.188571428571429,-9.977142857142857,-3.834285714285714,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,680,-0.9330118717001862,0.02435377056184576,-0.10284737693411054,8.537142857142857,-10.82857142857143,-5.251428571428572,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,690,-0.9249549851985229,0.033814508499404886,-0.08954130680257576,8.537142857142857,-10.82857142857143,-5.251428571428572,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,700,-0.923917355876339,0.05047761467329936,-0.08203375347148045,7.605714285714286,-12.16,-7.24,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,710,-0.923917355876339,0.05047761467329936,-0.08203375347148045,7.605714285714286,-12.16,-7.24,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,720,-0.923123874629963,0.06060975981933042,-0.07580797753837702,7.594285714285714,-13.325714285714286,-9.765714285714285,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,730,-0.923123874629963,0.06060975981933042,-0.07580797753837702,7.594285714285714,-13.325714285714286,-9.765714285714285,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,740,-0.913663136692404,0.07409894100772119,-0.06659138767662587,8.411428571428571,-14.125714285714286,-12.291428571428572,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,750,-0.913663136692404,0.07409894100772119,-0.06659138767662587,8.411428571428571,-14.125714285714286,-12.291428571428572,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,760,-0.9091463972899564,0.0717184972685934,-0.054261909848323006,9.645714285714286,-14.72,-13.977142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,770,-0.9091463972899564,0.0717184972685934,-0.054261909848323006,9.645714285714286,-14.72,-13.977142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,780,-0.9209875789666433,0.04425183874019593,-0.03198339793084506,10.845714285714285,-15.68,-15.28,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,790,-0.9209875789666433,0.04425183874019593,-0.03198339793084506,10.845714285714285,-15.68,-15.28,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,800,-0.9287392803735466,-0.036500137333292645,0.016479995117038484,11.502857142857144,-17.65714285714286,-16.97142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,810,-0.9287392803735466,-0.036500137333292645,0.016479995117038484,11.502857142857144,-17.65714285714286,-16.97142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,820,-0.9615771965697195,-0.09656056398205512,0.05084383678701132,11.022857142857143,-19.89142857142857,-15.64,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,830,-1.055330057679983,-0.12262337107455672,0.09094515823847163,10.462857142857143,-20.0,-6.9314285714285715,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,840,-1.0586870937223427,-0.12262337107455672,0.09094515823847163,10.462857142857143,-20.0,-6.9314285714285715,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,850,-1.0851161229285562,-0.16241950743125705,0.141361735892819,10.177142857142858,-15.354285714285714,7.491428571428571,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,860,-1.0851161229285562,-0.16241950743125705,0.141361735892819,10.177142857142858,-15.354285714285714,7.491428571428571,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,870,-1.1116672261726737,-0.16266365550706505,0.17053743095187232,9.72,-11.325714285714286,20.285714285714285,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,880,-1.1116672261726737,-0.16266365550706505,0.17053743095187232,9.72,-11.325714285714286,20.285714285714285,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,890,-1.1457869197668387,-0.10504470961638233,0.17255165257728813,9.182857142857143,-9.177142857142858,28.86857142857143,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,900,-1.1457869197668387,-0.10504470961638233,0.17255165257728813,9.182857142857143,-9.177142857142858,28.86857142857143,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,910,-1.1040375988036744,-0.037110507522812586,0.1605883968626972,9.114285714285714,-6.354285714285714,33.72571428571428,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,920,-1.1040375988036744,-0.037110507522812586,0.1605883968626972,9.114285714285714,-6.354285714285714,33.72571428571428,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,930,-1.0390331736198004,0.03131199072237312,0.14099551377910702,9.64,-3.182857142857143,36.23428571428571,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,940,-1.0390331736198004,0.03131199072237312,0.14099551377910702,9.64,-3.182857142857143,36.23428571428571,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,950,-1.0017395550401318,0.10480056154057436,0.12378307443464462,10.72,1.1314285714285715,37.64,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,960,-1.0017395550401318,0.10480056154057436,0.12378307443464462,11.817142857142857,6.531428571428571,38.0,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,970,-0.9432050538651692,0.16345713675344095,0.11236915189062166,11.817142857142857,6.531428571428571,38.0,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,980,-0.8928495132297739,0.21448408459730828,0.10089419232764672,12.188571428571429,10.302857142857142,37.01714285714286,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,0,990,-0.8928495132297739,0.21448408459730828,0.10089419232764672,12.188571428571429,10.302857142857142,37.01714285714286,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,0,-0.8580584124271371,0.25391399884029664,0.08777123325296793,11.485714285714286,11.657142857142857,34.92,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,10,-0.8580584124271371,0.25391399884029664,0.08777123325296793,11.485714285714286,11.657142857142857,34.92,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,20,-0.8430433057649465,0.2889492477187414,0.0750755333109531,10.074285714285715,11.28,31.02857142857143,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,30,-0.8430433057649465,0.2889492477187414,0.0750755333109531,10.074285714285715,11.28,31.02857142857143,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,40,-0.8467055269020661,0.32520523697622605,0.06060975981933042,8.64,9.754285714285714,25.13142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,50,-0.8467055269020661,0.32520523697622605,0.06060975981933042,8.64,9.754285714285714,25.13142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,60,-0.8662984099856563,0.3521835993530076,0.05139316995757927,7.474285714285714,8.411428571428571,18.462857142857143,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,70,-0.8662984099856563,0.3521835993530076,0.05139316995757927,7.474285714285714,8.411428571428571,18.462857142857143,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,80,-0.8756370738853114,0.36567278054139835,0.04541154210028382,6.542857142857143,7.897142857142857,11.857142857142858,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,90,-0.8756370738853114,0.36567278054139835,0.04541154210028382,6.542857142857143,7.897142857142857,5.748571428571428,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,100,-0.8886989959410383,0.3729972228156377,0.04480117191076388,5.588571428571429,7.7371428571428575,5.748571428571428,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,110,-0.891445661793878,0.3741569261757256,0.04834131900997955,4.52,7.7371428571428575,0.5771428571428572,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,120,-0.891445661793878,0.3741569261757256,0.04834131900997955,4.52,7.7371428571428575,0.5771428571428572,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,130,-0.9004181035798211,0.3736686300241096,0.0402233954893643,3.2914285714285714,7.462857142857143,-3.7942857142857145,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,140,-0.9004181035798211,0.3736686300241096,0.0402233954893643,3.2914285714285714,7.462857142857143,-3.7942857142857145,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,150,-0.9220862453077792,0.379894405957213,0.034852137821588795,2.2285714285714286,7.434285714285714,-8.017142857142858,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,160,-0.9220862453077792,0.379894405957213,0.034852137821588795,2.2285714285714286,7.434285714285714,-8.017142857142858,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,170,-0.9325846125675222,0.3869747001556444,0.030213324381237222,1.44,8.2,-11.88,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,180,-0.9325846125675222,0.3869747001556444,0.030213324381237222,1.44,8.2,-11.88,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,190,-0.9222083193456831,0.3772087771233253,0.024048585467085788,0.6685714285714286,9.337142857142856,-15.165714285714285,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,200,-0.9222083193456831,0.3772087771233253,0.024048585467085788,0.6685714285714286,9.337142857142856,-15.165714285714285,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,210,-0.9139072847682119,0.3715323343607898,0.014282662434766686,-0.28,9.811428571428571,-18.708571428571428,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,220,-0.9139072847682119,0.3715323343607898,0.014282662434766686,-0.28,9.811428571428571,-18.708571428571428,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,230,-0.9079866939298684,0.369457075716422,0.007995849482711264,-1.2514285714285713,9.354285714285714,-22.845714285714287,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,240,-0.9079866939298684,0.369457075716422,0.0014038514358958708,-2.2342857142857144,8.291428571428572,-26.605714285714285,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,250,-0.8729514450514236,0.35914181951353497,0.0014038514358958708,-2.2342857142857144,8.291428571428572,-26.605714285714285,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,260,-0.8425550096133305,0.34797204504532,-0.004028443250831629,-3.3314285714285714,6.405714285714286,-29.251428571428573,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,270,-0.8425550096133305,0.34797204504532,-0.004028443250831629,-3.3314285714285714,6.405714285714286,-29.251428571428573,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,280,-0.8547013763847774,0.34723960081789607,-0.013000885036774804,-4.28,3.9771428571428573,-30.84,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,290,-0.8547013763847774,0.34723960081789607,-0.013000885036774804,-4.28,3.9771428571428573,-30.84,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,300,-0.8665425580614643,0.33637501144444104,-0.01184118167668691,-4.805714285714286,2.097142857142857,-31.965714285714284,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,310,-0.8665425580614643,0.33637501144444104,-0.01184118167668691,-4.805714285714286,2.097142857142857,-31.965714285714284,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,320,-1.0523392437513353,0.35364848780785546,-0.029725028229621267,-4.8,-1.1028571428571428,-33.37714285714286,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,330,-1.0523392437513353,0.35364848780785546,-0.029725028229621267,-4.8,-1.1028571428571428,-33.37714285714286,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,340,-1.0684530167546618,0.30066835535752434,0.005066072573015534,-4.634285714285714,-3.8857142857142857,-35.57142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,350,-1.0684530167546618,0.30066835535752434,0.005066072573015534,-4.634285714285714,-3.8857142857142857,-35.57142857142857,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,360,-0.8744163335062716,0.19824823755607776,-0.06494338816492203,-3.914285714285714,-2.8057142857142856,-39.86857142857143,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,370,-0.8744163335062716,0.19824823755607776,-0.06494338816492203,-2.5714285714285716,-8.52,-44.011428571428574,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,380,-0.9522995696890164,-0.02557451094088565,-0.07422101504562517,-2.5714285714285716,-8.52,-44.011428571428574,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,390,-1.237769707327494,-0.282235175634022,-0.08215582750938444,-1.9314285714285715,-13.702857142857143,-45.02285714285714,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,400,-1.237769707327494,-0.282235175634022,-0.08215582750938444,-1.9314285714285715,-13.702857142857143,-45.02285714285714,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,410,-1.4730674153874326,-0.47370830408642844,-0.055177465132602924,-2.5714285714285716,-17.965714285714284,-43.94285714285714,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,420,-1.4730674153874326,-0.47370830408642844,-0.055177465132602924,-2.5714285714285716,-17.965714285714284,-43.94285714285714,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,430,-1.4738608966338085,-0.5689870906704917,-0.06610309152500991,-4.057142857142857,-14.24,-36.16,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
0,0,1,440,-1.4738608966338085,-0.5689870906704917,-0.06610309152500991,-4.057142857142857,-14.24,-36.16,0,0,0,0,0,0,0,0,0,0,0,no mains / natural or DC,1
